item_number,name,section,catalog_page_id,pdf_page,hole_style,diameter_in,thickness_in,material,finish,max_load_lbs,length_in,cross_section,max_discs,spine_capacity,width_in,height_in,jaw_opening_in,hook_type,fastener_size,fastener_type,compatible_with,quantity_note,spacing_in,needs_verification,notes
401560,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 36"" length, .063"" aluminum",Racks,C1,20,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
401760,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 36"" length, .080"" aluminum",Racks,C1,20,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
401600,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 48"" length, .063"" aluminum",Racks,C1,20,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
401800,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 48"" length, .080"" aluminum",Racks,C1,20,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
401460,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 12"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
401660,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 12"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
401500,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 18"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
401700,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 18"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
401540,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 24"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
401740,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 24"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
401580,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 36"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
401780,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 36"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
401620,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 48"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
401820,"196-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 48"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
404400,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 12"" length, .063"" aluminum",Racks,C1,20,RK1,,0.063,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
404600,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 12"" length, .080"" aluminum",Racks,C1,20,RK1,,0.08,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
404440,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 18"" length, .063"" aluminum",Racks,C1,20,RK1,,0.063,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
404640,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 18"" length, .080"" aluminum",Racks,C1,20,RK1,,0.08,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
404480,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 24"" length, .063"" aluminum",Racks,C1,20,RK1,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
404680,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 24"" length, .080"" aluminum",Racks,C1,20,RK1,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
404520,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 36"" length, .063"" aluminum",Racks,C1,20,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
404720,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 36"" length, .080"" aluminum",Racks,C1,20,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
404560,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 48"" length, .063"" aluminum",Racks,C1,20,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
404760,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 48"" length, .080"" aluminum",Racks,C1,20,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
404420,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 12"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
404620,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 12"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
404460,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 18"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
404660,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 18"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
404500,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 24"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
404700,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 24"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
404540,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 36"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
404740,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 36"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
404580,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 48"" length, .063"" aluminum",Racks,C1,20,RK3,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
404780,"196-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 48"" length, .080"" aluminum",Racks,C1,20,RK3,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
407360,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 24"" length, .063"" aluminum",Racks,C1,21,RK1,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
407600,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 24"" length, .080"" aluminum",Racks,C1,21,RK1,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
407440,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 36"" length, .063"" aluminum",Racks,C1,21,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
407680,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 36"" length, .080"" aluminum",Racks,C1,21,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
407520,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 48"" length, .063"" aluminum",Racks,C1,21,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
407760,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 48"" length, .080"" aluminum",Racks,C1,21,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
407400,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 24"" length, .063"" aluminum",Racks,C1,21,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
407640,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 24"" length, .080"" aluminum",Racks,C1,21,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
407480,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 36"" length, .063"" aluminum",Racks,C1,21,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
407720,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 36"" length, .080"" aluminum",Racks,C1,21,RK3,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
407560,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 48"" length, .063"" aluminum",Racks,C1,21,RK3,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
407800,"198 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 48"" length, .080"" aluminum",Racks,C1,21,RK3,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
413520,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 12"" length, .063"" aluminum",Racks,C1,21,RK1,,0.063,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
413720,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 12"" length, .080"" aluminum",Racks,C1,21,RK1,,0.08,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
413560,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 18"" length, .063"" aluminum",Racks,C1,21,RK1,,0.063,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
413760,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 18"" length, .080"" aluminum",Racks,C1,21,RK1,,0.08,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
413600,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 24"" length, .063"" aluminum",Racks,C1,21,RK1,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
413800,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 24"" length, .080"" aluminum",Racks,C1,21,RK1,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
413640,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 36"" length, .063"" aluminum",Racks,C1,21,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
413840,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 36"" length, .080"" aluminum",Racks,C1,21,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
413680,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 48"" length, .063"" aluminum",Racks,C1,21,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
413880,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 48"" length, .080"" aluminum",Racks,C1,21,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
413540,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 12"" length, .063"" aluminum",Racks,C1,21,RK3,,0.063,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
413740,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 12"" length, .080"" aluminum",Racks,C1,21,RK3,,0.08,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
413580,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 18"" length, .063"" aluminum",Racks,C1,21,RK3,,0.063,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
413780,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 18"" length, .080"" aluminum",Racks,C1,21,RK3,,0.08,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
413620,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 24"" length, .063"" aluminum",Racks,C1,21,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
413820,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 24"" length, .080"" aluminum",Racks,C1,21,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
413660,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 36"" length, .063"" aluminum",Racks,C1,21,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
413860,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 36"" length, .080"" aluminum",Racks,C1,21,RK3,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
413700,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 48"" length, .063"" aluminum",Racks,C1,21,RK3,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
413900,"198-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 48"" length, .080"" aluminum",Racks,C1,21,RK3,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
422640,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 24"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
422880,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 24"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
422720,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 36"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
422960,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 36"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
422800,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 48"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
423040,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 48"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
422680,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 24"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
422920,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 24"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
422760,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 36"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
423000,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 36"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
422840,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 48"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
423080,"200 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 48"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
425840,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 12"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
426040,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 12"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
425880,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 18"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
426080,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 18"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
425920,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 24"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
426120,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 24"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
425960,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 36"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
426160,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 36"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
426000,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 48"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
426200,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 48"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
425860,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 12"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
426060,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 12"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,12,,,,,,,,,,,,,,
425900,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 18"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
426100,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 18"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,18,,,,,,,,,,,,,,
425940,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 24"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
426140,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 24"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
425980,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 36"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
426180,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 36"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
426020,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 48"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
426220,"200-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 48"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
457640,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 24"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
457880,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 24"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
457720,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 36"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
457960,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 36"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
457800,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 48"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
458040,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK1, 48"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
457680,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 24"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
457920,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 24"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
457760,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 36"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
458000,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 36"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
457840,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 48"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
458080,"300 V-Notched Flat Rack 6"" finger width, .06"" tips, 90° notches RK3, 48"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
458180,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 24"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
458420,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 24"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
458260,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 36"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
458500,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 36"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
458340,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 48"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
458580,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK1, 48"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
458220,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 24"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
458460,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 24"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
458300,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 36"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
458540,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 36"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
458380,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 48"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
458620,"300-010 V-Notched Formed Rack 6"" Form 010 (4.87"" x 1.37"") RK3, 48"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
458720,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 24"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
458960,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 24"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
458800,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 36"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
459040,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 36"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
458880,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 48"" length, .063"" aluminum",Racks,C1,22,RK1,,0.063,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
459120,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK1, 48"" length, .080"" aluminum",Racks,C1,22,RK1,,0.08,6061-T6 Aluminum,,,48,,,,,,,,,,,,,,
458760,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 24"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
459000,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 24"" length, .080"" aluminum",Racks,C1,22,RK3,,0.08,6061-T6 Aluminum,,,24,,,,,,,,,,,,,,
458840,"300-015 V-Notched Formed Rack 6"" Form 015 (5.25"" x .75"") RK3, 36"" length, .063"" aluminum",Racks,C1,22,RK3,,0.063,6061-T6 Aluminum,,,36,,,,,,,,,,,,,,
